Datum,   Brot,Fleisch,    Fisch,    Molkerei-Eier,    Speisefette-öle,    Obst,    Gemüse,"    Zucker, Marmelade, Honig",    Fertigerichte,  Kaffee-Tee,    Wasser-Saft
2022-12-14,127.6,124.7,122.4,142.6,160.5,107.4,122.6,118.2,121.9,115.3,113.0
2022-12-15,127.6,124.7,122.4,142.6,160.5,107.4,122.6,118.2,121.9,115.3,113.0
2022-12-16,127.6,124.7,122.4,142.6,160.5,107.4,122.6,118.2,121.9,115.3,113.0
2022-12-17,127.6,124.7,122.4,142.6,160.5,107.4,122.6,118.2,121.9,115.3,113.0
2022-12-18,127.6,124.7,122.4,142.6,160.5,107.4,122.6,118.2,121.9,115.3,113.0
2022-12-19,127.6,124.7,122.4,142.6,160.5,107.4,122.6,118.2,121.9,115.3,113.0
2022-12-20,127.6,124.7,122.4,142.6,160.5,107.4,122.6,118.2,121.9,115.3,113.0
2022-12-21,127.6,124.7,122.4,142.6,160.5,107.4,122.6,118.2,121.9,115.3,113.0
2022-12-22,127.6,124.7,122.4,142.6,160.5,107.4,122.6,118.2,121.9,115.3,113.0
2022-12-23,127.6,124.7,122.4,142.6,160.5,107.4,122.6,118.2,121.9,115.3,113.0
2022-12-24,127.6,124.7,122.4,142.6,160.5,107.4,122.6,118.2,121.9,115.3,113.0
2022-12-25,127.6,124.7,122.4,142.6,160.5,107.4,122.6,118.2,121.9,115.3,113.0
2022-12-26,127.6,124.7,122.4,142.6,160.5,107.4,122.6,118.2,121.9,115.3,113.0
2022-12-27,127.6,124.7,122.4,142.6,160.5,107.4,122.6,118.2,121.9,115.3,113.0
2022-12-28,127.6,124.7,122.4,142.6,160.5,107.4,122.6,118.2,121.9,115.3,113.0
2022-12-29,127.6,124.7,122.4,142.6,160.5,107.4,122.6,118.2,121.9,115.3,113.0
2022-12-30,127.6,124.7,122.4,142.6,160.5,107.4,122.6,118.2,121.9,115.3,113.0
2022-12-31,127.6,124.7,122.4,142.6,160.5,107.4,122.6,118.2,121.9,115.3,113.0
2023-01-01,130.3,125.1,124.9,145.8,157.8,109.4,126.1,119.3,123.6,116.5,113.8
2023-01-02,130.3,125.1,124.9,145.8,157.8,109.4,126.1,119.3,123.6,116.5,113.8
2023-01-03,130.3,125.1,124.9,145.8,157.8,109.4,126.1,119.3,123.6,116.5,113.8
2023-01-04,130.3,125.1,124.9,145.8,157.8,109.4,126.1,119.3,123.6,116.5,113.8
2023-01-05,130.3,125.1,124.9,145.8,157.8,109.4,126.1,119.3,123.6,116.5,113.8
2023-01-06,130.3,125.1,124.9,145.8,157.8,109.4,126.1,119.3,123.6,116.5,113.8
2023-01-07,130.3,125.1,124.9,145.8,157.8,109.4,126.1,119.3,123.6,116.5,113.8
2023-01-08,130.3,125.1,124.9,145.8,157.8,109.4,126.1,119.3,123.6,116.5,113.8
2023-01-09,130.3,125.1,124.9,145.8,157.8,109.4,126.1,119.3,123.6,116.5,113.8
2023-01-10,130.3,125.1,124.9,145.8,157.8,109.4,126.1,119.3,123.6,116.5,113.8
2023-01-11,130.3,125.1,124.9,145.8,157.8,109.4,126.1,119.3,123.6,116.5,113.8
2023-01-12,130.3,125.1,124.9,145.8,157.8,109.4,126.1,119.3,123.6,116.5,113.8
2023-01-13,130.3,125.1,124.9,145.8,157.8,109.4,126.1,119.3,123.6,116.5,113.8
2023-01-14,130.3,125.1,124.9,145.8,157.8,109.4,126.1,119.3,123.6,116.5,113.8
2023-01-15,130.3,125.1,124.9,145.8,157.8,109.4,126.1,119.3,123.6,116.5,113.8
2023-01-16,130.3,125.1,124.9,145.8,157.8,109.4,126.1,119.3,123.6,116.5,113.8
2023-01-17,130.3,125.1,124.9,145.8,157.8,109.4,126.1,119.3,123.6,116.5,113.8
2023-01-18,130.3,125.1,124.9,145.8,157.8,109.4,126.1,119.3,123.6,116.5,113.8
2023-01-19,130.3,125.1,124.9,145.8,157.8,109.4,126.1,119.3,123.6,116.5,113.8
2023-01-20,130.3,125.1,124.9,145.8,157.8,109.4,126.1,119.3,123.6,116.5,113.8
2023-01-21,130.3,125.1,124.9,145.8,157.8,109.4,126.1,119.3,123.6,116.5,113.8
2023-01-22,130.3,125.1,124.9,145.8,157.8,109.4,126.1,119.3,123.6,116.5,113.8
2023-01-23,130.3,125.1,124.9,145.8,157.8,109.4,126.1,119.3,123.6,116.5,113.8
2023-01-24,130.3,125.1,124.9,145.8,157.8,109.4,126.1,119.3,123.6,116.5,113.8
2023-01-25,130.3,125.1,124.9,145.8,157.8,109.4,126.1,119.3,123.6,116.5,113.8
2023-01-26,130.3,125.1,124.9,145.8,157.8,109.4,126.1,119.3,123.6,116.5,113.8
2023-01-27,130.3,125.1,124.9,145.8,157.8,109.4,126.1,119.3,123.6,116.5,113.8
2023-01-28,130.3,125.1,124.9,145.8,157.8,109.4,126.1,119.3,123.6,116.5,113.8
2023-01-29,130.3,125.1,124.9,145.8,157.8,109.4,126.1,119.3,123.6,116.5,113.8
2023-01-30,130.3,125.1,124.9,145.8,157.8,109.4,126.1,119.3,123.6,116.5,113.8
2023-01-31,130.3,125.1,124.9,145.8,157.8,109.4,126.1,119.3,123.6,116.5,113.8
2023-02-01,133.2,125.4,127.6,146.8,146.4,112.4,141.8,120.4,126.0,118.0,116.8
2023-02-02,133.2,125.4,127.6,146.8,146.4,112.4,141.8,120.4,126.0,118.0,116.8
2023-02-03,133.2,125.4,127.6,146.8,146.4,112.4,141.8,120.4,126.0,118.0,116.8
2023-02-04,133.2,125.4,127.6,146.8,146.4,112.4,141.8,120.4,126.0,118.0,116.8
2023-02-05,133.2,125.4,127.6,146.8,146.4,112.4,141.8,120.4,126.0,118.0,116.8
2023-02-06,133.2,125.4,127.6,146.8,146.4,112.4,141.8,120.4,126.0,118.0,116.8
2023-02-07,133.2,125.4,127.6,146.8,146.4,112.4,141.8,120.4,126.0,118.0,116.8
2023-02-08,133.2,125.4,127.6,146.8,146.4,112.4,141.8,120.4,126.0,118.0,116.8
2023-02-09,133.2,125.4,127.6,146.8,146.4,112.4,141.8,120.4,126.0,118.0,116.8
2023-02-10,133.2,125.4,127.6,146.8,146.4,112.4,141.8,120.4,126.0,118.0,116.8
2023-02-11,133.2,125.4,127.6,146.8,146.4,112.4,141.8,120.4,126.0,118.0,116.8
2023-02-12,133.2,125.4,127.6,146.8,146.4,112.4,141.8,120.4,126.0,118.0,116.8
2023-02-13,133.2,125.4,127.6,146.8,146.4,112.4,141.8,120.4,126.0,118.0,116.8
2023-02-14,133.2,125.4,127.6,146.8,146.4,112.4,141.8,120.4,126.0,118.0,116.8
2023-02-15,133.2,125.4,127.6,146.8,146.4,112.4,141.8,120.4,126.0,118.0,116.8
2023-02-16,133.2,125.4,127.6,146.8,146.4,112.4,141.8,120.4,126.0,118.0,116.8
2023-02-17,133.2,125.4,127.6,146.8,146.4,112.4,141.8,120.4,126.0,118.0,116.8
2023-02-18,133.2,125.4,127.6,146.8,146.4,112.4,141.8,120.4,126.0,118.0,116.8
2023-02-19,133.2,125.4,127.6,146.8,146.4,112.4,141.8,120.4,126.0,118.0,116.8
2023-02-20,133.2,125.4,127.6,146.8,146.4,112.4,141.8,120.4,126.0,118.0,116.8
2023-02-21,133.2,125.4,127.6,146.8,146.4,112.4,141.8,120.4,126.0,118.0,116.8
2023-02-22,133.2,125.4,127.6,146.8,146.4,112.4,141.8,120.4,126.0,118.0,116.8
2023-02-23,133.2,125.4,127.6,146.8,146.4,112.4,141.8,120.4,126.0,118.0,116.8
2023-02-24,133.2,125.4,127.6,146.8,146.4,112.4,141.8,120.4,126.0,118.0,116.8
2023-02-25,133.2,125.4,127.6,146.8,146.4,112.4,141.8,120.4,126.0,118.0,116.8
2023-02-26,133.2,125.4,127.6,146.8,146.4,112.4,141.8,120.4,126.0,118.0,116.8
2023-02-27,133.2,125.4,127.6,146.8,146.4,112.4,141.8,120.4,126.0,118.0,116.8
2023-02-28,133.2,125.4,127.6,146.8,146.4,112.4,141.8,120.4,126.0,118.0,116.8
2023-03-01,134.3,125.6,128.6,147.4,141.9,112.9,151.0,123.1,126.9,119.2,118.9
2023-03-02,134.3,125.6,128.6,147.4,141.9,112.9,151.0,123.1,126.9,119.2,118.9
2023-03-03,134.3,125.6,128.6,147.4,141.9,112.9,151.0,123.1,126.9,119.2,118.9
2023-03-04,134.3,125.6,128.6,147.4,141.9,112.9,151.0,123.1,126.9,119.2,118.9
2023-03-05,134.3,125.6,128.6,147.4,141.9,112.9,151.0,123.1,126.9,119.2,118.9
2023-03-06,134.3,125.6,128.6,147.4,141.9,112.9,151.0,123.1,126.9,119.2,118.9
2023-03-07,134.3,125.6,128.6,147.4,141.9,112.9,151.0,123.1,126.9,119.2,118.9
2023-03-08,134.3,125.6,128.6,147.4,141.9,112.9,151.0,123.1,126.9,119.2,118.9
2023-03-09,134.3,125.6,128.6,147.4,141.9,112.9,151.0,123.1,126.9,119.2,118.9
2023-03-10,134.3,125.6,128.6,147.4,141.9,112.9,151.0,123.1,126.9,119.2,118.9
2023-03-11,134.3,125.6,128.6,147.4,141.9,112.9,151.0,123.1,126.9,119.2,118.9
2023-03-12,134.3,125.6,128.6,147.4,141.9,112.9,151.0,123.1,126.9,119.2,118.9
2023-03-13,134.3,125.6,128.6,147.4,141.9,112.9,151.0,123.1,126.9,119.2,118.9
2023-03-14,134.3,125.6,128.6,147.4,141.9,112.9,151.0,123.1,126.9,119.2,118.9
2023-03-15,134.3,125.6,128.6,147.4,141.9,112.9,151.0,123.1,126.9,119.2,118.9
2023-03-16,134.3,125.6,128.6,147.4,141.9,112.9,151.0,123.1,126.9,119.2,118.9
2023-03-17,134.3,125.6,128.6,147.4,141.9,112.9,151.0,123.1,126.9,119.2,118.9
2023-03-18,134.3,125.6,128.6,147.4,141.9,112.9,151.0,123.1,126.9,119.2,118.9
2023-03-19,134.3,125.6,128.6,147.4,141.9,112.9,151.0,123.1,126.9,119.2,118.9
2023-03-20,134.3,125.6,128.6,147.4,141.9,112.9,151.0,123.1,126.9,119.2,118.9
2023-03-21,134.3,125.6,128.6,147.4,141.9,112.9,151.0,123.1,126.9,119.2,118.9
2023-03-22,134.3,125.6,128.6,147.4,141.9,112.9,151.0,123.1,126.9,119.2,118.9
2023-03-23,134.3,125.6,128.6,147.4,141.9,112.9,151.0,123.1,126.9,119.2,118.9
2023-03-24,134.3,125.6,128.6,147.4,141.9,112.9,151.0,123.1,126.9,119.2,118.9
2023-03-25,134.3,125.6,128.6,147.4,141.9,112.9,151.0,123.1,126.9,119.2,118.9
2023-03-26,134.3,125.6,128.6,147.4,141.9,112.9,151.0,123.1,126.9,119.2,118.9
2023-03-27,134.3,125.6,128.6,147.4,141.9,112.9,151.0,123.1,126.9,119.2,118.9
2023-03-28,134.3,125.6,128.6,147.4,141.9,112.9,151.0,123.1,126.9,119.2,118.9
2023-03-29,134.3,125.6,128.6,147.4,141.9,112.9,151.0,123.1,126.9,119.2,118.9
2023-03-30,134.3,125.6,128.6,147.4,141.9,112.9,151.0,123.1,126.9,119.2,118.9
2023-03-31,134.3,125.6,128.6,147.4,141.9,112.9,151.0,123.1,126.9,119.2,118.9
2023-04-01,135.3,126.1,129.3,147.5,137.6,112.5,139.6,125.1,128.2,121.3,122.1
2023-04-02,135.3,126.1,129.3,147.5,137.6,112.5,139.6,125.1,128.2,121.3,122.1
2023-04-03,135.3,126.1,129.3,147.5,137.6,112.5,139.6,125.1,128.2,121.3,122.1
2023-04-04,135.3,126.1,129.3,147.5,137.6,112.5,139.6,125.1,128.2,121.3,122.1
2023-04-05,135.3,126.1,129.3,147.5,137.6,112.5,139.6,125.1,128.2,121.3,122.1
2023-04-06,135.3,126.1,129.3,147.5,137.6,112.5,139.6,125.1,128.2,121.3,122.1
2023-04-07,135.3,126.1,129.3,147.5,137.6,112.5,139.6,125.1,128.2,121.3,122.1
2023-04-08,135.3,126.1,129.3,147.5,137.6,112.5,139.6,125.1,128.2,121.3,122.1
2023-04-09,135.3,126.1,129.3,147.5,137.6,112.5,139.6,125.1,128.2,121.3,122.1
2023-04-10,135.3,126.1,129.3,147.5,137.6,112.5,139.6,125.1,128.2,121.3,122.1
2023-04-11,135.3,126.1,129.3,147.5,137.6,112.5,139.6,125.1,128.2,121.3,122.1
2023-04-12,135.3,126.1,129.3,147.5,137.6,112.5,139.6,125.1,128.2,121.3,122.1
2023-04-13,135.3,126.1,129.3,147.5,137.6,112.5,139.6,125.1,128.2,121.3,122.1
2023-04-14,135.3,126.1,129.3,147.5,137.6,112.5,139.6,125.1,128.2,121.3,122.1
2023-04-15,135.3,126.1,129.3,147.5,137.6,112.5,139.6,125.1,128.2,121.3,122.1
2023-04-16,135.3,126.1,129.3,147.5,137.6,112.5,139.6,125.1,128.2,121.3,122.1
2023-04-17,135.3,126.1,129.3,147.5,137.6,112.5,139.6,125.1,128.2,121.3,122.1
2023-04-18,135.3,126.1,129.3,147.5,137.6,112.5,139.6,125.1,128.2,121.3,122.1
2023-04-19,135.3,126.1,129.3,147.5,137.6,112.5,139.6,125.1,128.2,121.3,122.1
2023-04-20,135.3,126.1,129.3,147.5,137.6,112.5,139.6,125.1,128.2,121.3,122.1
2023-04-21,135.3,126.1,129.3,147.5,137.6,112.5,139.6,125.1,128.2,121.3,122.1
2023-04-22,135.3,126.1,129.3,147.5,137.6,112.5,139.6,125.1,128.2,121.3,122.1
2023-04-23,135.3,126.1,129.3,147.5,137.6,112.5,139.6,125.1,128.2,121.3,122.1
2023-04-24,135.3,126.1,129.3,147.5,137.6,112.5,139.6,125.1,128.2,121.3,122.1
2023-04-25,135.3,126.1,129.3,147.5,137.6,112.5,139.6,125.1,128.2,121.3,122.1
2023-04-26,135.3,126.1,129.3,147.5,137.6,112.5,139.6,125.1,128.2,121.3,122.1
2023-04-27,135.3,126.1,129.3,147.5,137.6,112.5,139.6,125.1,128.2,121.3,122.1
2023-04-28,135.3,126.1,129.3,147.5,137.6,112.5,139.6,125.1,128.2,121.3,122.1
2023-04-29,135.3,126.1,129.3,147.5,137.6,112.5,139.6,125.1,128.2,121.3,122.1
2023-04-30,135.3,126.1,129.3,147.5,137.6,112.5,139.6,125.1,128.2,121.3,122.1
2023-05-01,135.8,127.1,130.8,146.3,136.6,113.7,133.4,126.5,128.9,121.6,123.0
2023-05-02,135.8,127.1,130.8,146.3,136.6,113.7,133.4,126.5,128.9,121.6,123.0
2023-05-03,135.8,127.1,130.8,146.3,136.6,113.7,133.4,126.5,128.9,121.6,123.0
2023-05-04,135.8,127.1,130.8,146.3,136.6,113.7,133.4,126.5,128.9,121.6,123.0
2023-05-05,135.8,127.1,130.8,146.3,136.6,113.7,133.4,126.5,128.9,121.6,123.0
2023-05-06,135.8,127.1,130.8,146.3,136.6,113.7,133.4,126.5,128.9,121.6,123.0
2023-05-07,135.8,127.1,130.8,146.3,136.6,113.7,133.4,126.5,128.9,121.6,123.0
2023-05-08,135.8,127.1,130.8,146.3,136.6,113.7,133.4,126.5,128.9,121.6,123.0
2023-05-09,135.8,127.1,130.8,146.3,136.6,113.7,133.4,126.5,128.9,121.6,123.0
2023-05-10,135.8,127.1,130.8,146.3,136.6,113.7,133.4,126.5,128.9,121.6,123.0
2023-05-11,135.8,127.1,130.8,146.3,136.6,113.7,133.4,126.5,128.9,121.6,123.0
2023-05-12,135.8,127.1,130.8,146.3,136.6,113.7,133.4,126.5,128.9,121.6,123.0
2023-05-13,135.8,127.1,130.8,146.3,136.6,113.7,133.4,126.5,128.9,121.6,123.0
2023-05-14,135.8,127.1,130.8,146.3,136.6,113.7,133.4,126.5,128.9,121.6,123.0
2023-05-15,135.8,127.1,130.8,146.3,136.6,113.7,133.4,126.5,128.9,121.6,123.0
2023-05-16,135.8,127.1,130.8,146.3,136.6,113.7,133.4,126.5,128.9,121.6,123.0
2023-05-17,135.8,127.1,130.8,146.3,136.6,113.7,133.4,126.5,128.9,121.6,123.0
2023-05-18,135.8,127.1,130.8,146.3,136.6,113.7,133.4,126.5,128.9,121.6,123.0
2023-05-19,135.8,127.1,130.8,146.3,136.6,113.7,133.4,126.5,128.9,121.6,123.0
2023-05-20,135.8,127.1,130.8,146.3,136.6,113.7,133.4,126.5,128.9,121.6,123.0
2023-05-21,135.8,127.1,130.8,146.3,136.6,113.7,133.4,126.5,128.9,121.6,123.0
2023-05-22,135.8,127.1,130.8,146.3,136.6,113.7,133.4,126.5,128.9,121.6,123.0
2023-05-23,135.8,127.1,130.8,146.3,136.6,113.7,133.4,126.5,128.9,121.6,123.0
2023-05-24,135.8,127.1,130.8,146.3,136.6,113.7,133.4,126.5,128.9,121.6,123.0
2023-05-25,135.8,127.1,130.8,146.3,136.6,113.7,133.4,126.5,128.9,121.6,123.0
2023-05-26,135.8,127.1,130.8,146.3,136.6,113.7,133.4,126.5,128.9,121.6,123.0
2023-05-27,135.8,127.1,130.8,146.3,136.6,113.7,133.4,126.5,128.9,121.6,123.0
2023-05-28,135.8,127.1,130.8,146.3,136.6,113.7,133.4,126.5,128.9,121.6,123.0
2023-05-29,135.8,127.1,130.8,146.3,136.6,113.7,133.4,126.5,128.9,121.6,123.0
2023-05-30,135.8,127.1,130.8,146.3,136.6,113.7,133.4,126.5,128.9,121.6,123.0
2023-05-31,135.8,127.1,130.8,146.3,136.6,113.7,133.4,126.5,128.9,121.6,123.0
2023-06-01,136.8,127.8,131.9,143.9,135.3,114.3,130.1,128.7,130.2,122.2,123.1
2023-06-02,136.8,127.8,131.9,143.9,135.3,114.3,130.1,128.7,130.2,122.2,123.1
2023-06-03,136.8,127.8,131.9,143.9,135.3,114.3,130.1,128.7,130.2,122.2,123.1
2023-06-04,136.8,127.8,131.9,143.9,135.3,114.3,130.1,128.7,130.2,122.2,123.1
2023-06-05,136.8,127.8,131.9,143.9,135.3,114.3,130.1,128.7,130.2,122.2,123.1
2023-06-06,136.8,127.8,131.9,143.9,135.3,114.3,130.1,128.7,130.2,122.2,123.1
2023-06-07,136.8,127.8,131.9,143.9,135.3,114.3,130.1,128.7,130.2,122.2,123.1
2023-06-08,136.8,127.8,131.9,143.9,135.3,114.3,130.1,128.7,130.2,122.2,123.1
2023-06-09,136.8,127.8,131.9,143.9,135.3,114.3,130.1,128.7,130.2,122.2,123.1
2023-06-10,136.8,127.8,131.9,143.9,135.3,114.3,130.1,128.7,130.2,122.2,123.1
2023-06-11,136.8,127.8,131.9,143.9,135.3,114.3,130.1,128.7,130.2,122.2,123.1
2023-06-12,136.8,127.8,131.9,143.9,135.3,114.3,130.1,128.7,130.2,122.2,123.1
2023-06-13,136.8,127.8,131.9,143.9,135.3,114.3,130.1,128.7,130.2,122.2,123.1
2023-06-14,136.8,127.8,131.9,143.9,135.3,114.3,130.1,128.7,130.2,122.2,123.1
2023-06-15,136.8,127.8,131.9,143.9,135.3,114.3,130.1,128.7,130.2,122.2,123.1
2023-06-16,136.8,127.8,131.9,143.9,135.3,114.3,130.1,128.7,130.2,122.2,123.1
2023-06-17,136.8,127.8,131.9,143.9,135.3,114.3,130.1,128.7,130.2,122.2,123.1
2023-06-18,136.8,127.8,131.9,143.9,135.3,114.3,130.1,128.7,130.2,122.2,123.1
2023-06-19,136.8,127.8,131.9,143.9,135.3,114.3,130.1,128.7,130.2,122.2,123.1
2023-06-20,136.8,127.8,131.9,143.9,135.3,114.3,130.1,128.7,130.2,122.2,123.1
2023-06-21,136.8,127.8,131.9,143.9,135.3,114.3,130.1,128.7,130.2,122.2,123.1
2023-06-22,136.8,127.8,131.9,143.9,135.3,114.3,130.1,128.7,130.2,122.2,123.1
2023-06-23,136.8,127.8,131.9,143.9,135.3,114.3,130.1,128.7,130.2,122.2,123.1
2023-06-24,136.8,127.8,131.9,143.9,135.3,114.3,130.1,128.7,130.2,122.2,123.1
2023-06-25,136.8,127.8,131.9,143.9,135.3,114.3,130.1,128.7,130.2,122.2,123.1
2023-06-26,136.8,127.8,131.9,143.9,135.3,114.3,130.1,128.7,130.2,122.2,123.1
2023-06-27,136.8,127.8,131.9,143.9,135.3,114.3,130.1,128.7,130.2,122.2,123.1
2023-06-28,136.8,127.8,131.9,143.9,135.3,114.3,130.1,128.7,130.2,122.2,123.1
2023-06-29,136.8,127.8,131.9,143.9,135.3,114.3,130.1,128.7,130.2,122.2,123.1
2023-06-30,136.8,127.8,131.9,143.9,135.3,114.3,130.1,128.7,130.2,122.2,123.1
2023-07-01,137.3,128.6,129.0,141.8,135.4,114.5,127.9,128.5,130.9,122.7,124.0
2023-07-02,137.3,128.6,129.0,141.8,135.4,114.5,127.9,128.5,130.9,122.7,124.0
2023-07-03,137.3,128.6,129.0,141.8,135.4,114.5,127.9,128.5,130.9,122.7,124.0
2023-07-04,137.3,128.6,129.0,141.8,135.4,114.5,127.9,128.5,130.9,122.7,124.0
2023-07-05,137.3,128.6,129.0,141.8,135.4,114.5,127.9,128.5,130.9,122.7,124.0
2023-07-06,137.3,128.6,129.0,141.8,135.4,114.5,127.9,128.5,130.9,122.7,124.0
2023-07-07,137.3,128.6,129.0,141.8,135.4,114.5,127.9,128.5,130.9,122.7,124.0
2023-07-08,137.3,128.6,129.0,141.8,135.4,114.5,127.9,128.5,130.9,122.7,124.0
2023-07-09,137.3,128.6,129.0,141.8,135.4,114.5,127.9,128.5,130.9,122.7,124.0
2023-07-10,137.3,128.6,129.0,141.8,135.4,114.5,127.9,128.5,130.9,122.7,124.0
2023-07-11,137.3,128.6,129.0,141.8,135.4,114.5,127.9,128.5,130.9,122.7,124.0
2023-07-12,137.3,128.6,129.0,141.8,135.4,114.5,127.9,128.5,130.9,122.7,124.0
2023-07-13,137.3,128.6,129.0,141.8,135.4,114.5,127.9,128.5,130.9,122.7,124.0
2023-07-14,137.3,128.6,129.0,141.8,135.4,114.5,127.9,128.5,130.9,122.7,124.0
2023-07-15,137.3,128.6,129.0,141.8,135.4,114.5,127.9,128.5,130.9,122.7,124.0
2023-07-16,137.3,128.6,129.0,141.8,135.4,114.5,127.9,128.5,130.9,122.7,124.0
2023-07-17,137.3,128.6,129.0,141.8,135.4,114.5,127.9,128.5,130.9,122.7,124.0
2023-07-18,137.3,128.6,129.0,141.8,135.4,114.5,127.9,128.5,130.9,122.7,124.0
2023-07-19,137.3,128.6,129.0,141.8,135.4,114.5,127.9,128.5,130.9,122.7,124.0
2023-07-20,137.3,128.6,129.0,141.8,135.4,114.5,127.9,128.5,130.9,122.7,124.0
2023-07-21,137.3,128.6,129.0,141.8,135.4,114.5,127.9,128.5,130.9,122.7,124.0
2023-07-22,137.3,128.6,129.0,141.8,135.4,114.5,127.9,128.5,130.9,122.7,124.0
2023-07-23,137.3,128.6,129.0,141.8,135.4,114.5,127.9,128.5,130.9,122.7,124.0
2023-07-24,137.3,128.6,129.0,141.8,135.4,114.5,127.9,128.5,130.9,122.7,124.0
2023-07-25,137.3,128.6,129.0,141.8,135.4,114.5,127.9,128.5,130.9,122.7,124.0
2023-07-26,137.3,128.6,129.0,141.8,135.4,114.5,127.9,128.5,130.9,122.7,124.0
2023-07-27,137.3,128.6,129.0,141.8,135.4,114.5,127.9,128.5,130.9,122.7,124.0
2023-07-28,137.3,128.6,129.0,141.8,135.4,114.5,127.9,128.5,130.9,122.7,124.0
2023-07-29,137.3,128.6,129.0,141.8,135.4,114.5,127.9,128.5,130.9,122.7,124.0
2023-07-30,137.3,128.6,129.0,141.8,135.4,114.5,127.9,128.5,130.9,122.7,124.0
2023-07-31,137.3,128.6,129.0,141.8,135.4,114.5,127.9,128.5,130.9,122.7,124.0
2023-08-01,136.9,129.2,129.2,141.9,134.9,113.4,125.1,129.7,131.5,121.8,122.8
2023-08-02,136.9,129.2,129.2,141.9,134.9,113.4,125.1,129.7,131.5,121.8,122.8
2023-08-03,136.9,129.2,129.2,141.9,134.9,113.4,125.1,129.7,131.5,121.8,122.8
2023-08-04,136.9,129.2,129.2,141.9,134.9,113.4,125.1,129.7,131.5,121.8,122.8
2023-08-05,136.9,129.2,129.2,141.9,134.9,113.4,125.1,129.7,131.5,121.8,122.8
2023-08-06,136.9,129.2,129.2,141.9,134.9,113.4,125.1,129.7,131.5,121.8,122.8
2023-08-07,136.9,129.2,129.2,141.9,134.9,113.4,125.1,129.7,131.5,121.8,122.8
2023-08-08,136.9,129.2,129.2,141.9,134.9,113.4,125.1,129.7,131.5,121.8,122.8
2023-08-09,136.9,129.2,129.2,141.9,134.9,113.4,125.1,129.7,131.5,121.8,122.8
2023-08-10,136.9,129.2,129.2,141.9,134.9,113.4,125.1,129.7,131.5,121.8,122.8
2023-08-11,136.9,129.2,129.2,141.9,134.9,113.4,125.1,129.7,131.5,121.8,122.8
2023-08-12,136.9,129.2,129.2,141.9,134.9,113.4,125.1,129.7,131.5,121.8,122.8
2023-08-13,136.9,129.2,129.2,141.9,134.9,113.4,125.1,129.7,131.5,121.8,122.8
2023-08-14,136.9,129.2,129.2,141.9,134.9,113.4,125.1,129.7,131.5,121.8,122.8
2023-08-15,136.9,129.2,129.2,141.9,134.9,113.4,125.1,129.7,131.5,121.8,122.8
2023-08-16,136.9,129.2,129.2,141.9,134.9,113.4,125.1,129.7,131.5,121.8,122.8
2023-08-17,136.9,129.2,129.2,141.9,134.9,113.4,125.1,129.7,131.5,121.8,122.8
2023-08-18,136.9,129.2,129.2,141.9,134.9,113.4,125.1,129.7,131.5,121.8,122.8
2023-08-19,136.9,129.2,129.2,141.9,134.9,113.4,125.1,129.7,131.5,121.8,122.8
2023-08-20,136.9,129.2,129.2,141.9,134.9,113.4,125.1,129.7,131.5,121.8,122.8
2023-08-21,136.9,129.2,129.2,141.9,134.9,113.4,125.1,129.7,131.5,121.8,122.8
2023-08-22,136.9,129.2,129.2,141.9,134.9,113.4,125.1,129.7,131.5,121.8,122.8
2023-08-23,136.9,129.2,129.2,141.9,134.9,113.4,125.1,129.7,131.5,121.8,122.8
2023-08-24,136.9,129.2,129.2,141.9,134.9,113.4,125.1,129.7,131.5,121.8,122.8
2023-08-25,136.9,129.2,129.2,141.9,134.9,113.4,125.1,129.7,131.5,121.8,122.8
2023-08-26,136.9,129.2,129.2,141.9,134.9,113.4,125.1,129.7,131.5,121.8,122.8
2023-08-27,136.9,129.2,129.2,141.9,134.9,113.4,125.1,129.7,131.5,121.8,122.8
2023-08-28,136.9,129.2,129.2,141.9,134.9,113.4,125.1,129.7,131.5,121.8,122.8
2023-08-29,136.9,129.2,129.2,141.9,134.9,113.4,125.1,129.7,131.5,121.8,122.8
2023-08-30,136.9,129.2,129.2,141.9,134.9,113.4,125.1,129.7,131.5,121.8,122.8
2023-08-31,136.9,129.2,129.2,141.9,134.9,113.4,125.1,129.7,131.5,121.8,122.8
2023-09-01,137.3,129.4,129.6,141.4,135.9,115.0,125.9,130.4,131.9,123.7,124.7
2023-09-02,137.3,129.4,129.6,141.4,135.9,115.0,125.9,130.4,131.9,123.7,124.7
2023-09-03,137.3,129.4,129.6,141.4,135.9,115.0,125.9,130.4,131.9,123.7,124.7
2023-09-04,137.3,129.4,129.6,141.4,135.9,115.0,125.9,130.4,131.9,123.7,124.7
2023-09-05,137.3,129.4,129.6,141.4,135.9,115.0,125.9,130.4,131.9,123.7,124.7
2023-09-06,137.3,129.4,129.6,141.4,135.9,115.0,125.9,130.4,131.9,123.7,124.7
2023-09-07,137.3,129.4,129.6,141.4,135.9,115.0,125.9,130.4,131.9,123.7,124.7
2023-09-08,137.3,129.4,129.6,141.4,135.9,115.0,125.9,130.4,131.9,123.7,124.7
2023-09-09,137.3,129.4,129.6,141.4,135.9,115.0,125.9,130.4,131.9,123.7,124.7
2023-09-10,137.3,129.4,129.6,141.4,135.9,115.0,125.9,130.4,131.9,123.7,124.7
2023-09-11,137.3,129.4,129.6,141.4,135.9,115.0,125.9,130.4,131.9,123.7,124.7
